*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro10.csv
*  version    : 1.0
*  date       : 27-May-2015 09:20:53
*  created by : J.G.Wesseling
*  module     : staro10
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-6.3095734448E+00, 4.3376712014E-01, 2.3430096266E+00
-6.1659500186E+00, 4.3393795297E-01, 2.4128560858E+00
-6.0255958607E+00, 4.3410481287E-01, 2.4848222643E+00
-5.8884365536E+00, 4.3426775013E-01, 2.5589731036E+00
-5.7543993734E+00, 4.3442681505E-01, 2.6353755391E+00
-5.6234132519E+00, 4.3458205790E-01, 2.7140985614E+00
-5.4954087386E+00, 4.3473352899E-01, 2.7952132792E+00
-5.3703179637E+00, 4.3488127859E-01, 2.8787929835E+00
-5.2480746025E+00, 4.3502535701E-01, 2.9649132147E+00
-5.1286138399E+00, 4.3516581453E-01, 3.0536518310E+00
-5.0118723363E+00, 4.3530270144E-01, 3.1450890792E+00
-4.8977881937E+00, 4.3543606803E-01, 3.2393076677E+00
-4.7863009232E+00, 4.3556596460E-01, 3.3363928411E+00
-4.6773514129E+00, 4.3569244143E-01, 3.4364324581E+00
-4.5708818961E+00, 4.3581554881E-01, 3.5395170706E+00
-4.4668359215E+00, 4.3593533704E-01, 3.6457400061E+00
-4.3651583224E+00, 4.3605185640E-01, 3.7551974518E+00
-4.2657951880E+00, 4.3616515718E-01, 3.8679885419E+00
-4.1686938347E+00, 4.3627528967E-01, 3.9842154472E+00
-4.0738027780E+00, 4.3638230418E-01, 4.1039834671E+00
-3.9810717055E+00, 4.3648625097E-01, 4.2274011252E+00
-3.8904514499E+00, 4.3658718035E-01, 4.3545802666E+00
-3.8018939632E+00, 4.3668514261E-01, 4.4856361593E+00
-3.7153522910E+00, 4.3678018803E-01, 4.6206875974E+00
-3.6307805477E+00, 4.3687236690E-01, 4.7598570087E+00
-3.5481338923E+00, 4.3696172953E-01, 4.9032705646E+00
-3.4673685045E+00, 4.3704832618E-01, 5.0510582933E+00
