*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb9.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:11
*  created by : J.G.Wesseling
*  module     : starb9
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-3.8018939632E+02, 2.9886624828E-01, 1.5511656296E-02
-3.7153522910E+02, 3.0064727820E-01, 1.6182675473E-02
-3.6307805477E+02, 3.0242819894E-01, 1.6880223939E-02
-3.5481338923E+02, 3.0420854282E-01, 1.7604937119E-02
-3.4673685045E+02, 3.0598784218E-01, 1.8357427268E-02
-3.3884415614E+02, 3.0776562935E-01, 1.9138279198E-02
-3.3113112148E+02, 3.0954143666E-01, 1.9948045757E-02
-3.2359365693E+02, 3.1131479644E-01, 2.0787243033E-02
-3.1622776602E+02, 3.1308524101E-01, 2.1656345319E-02
-3.0902954325E+02, 3.1485230271E-01, 2.2555779818E-02
-3.0199517204E+02, 3.1661551387E-01, 2.3485921117E-02
-2.9512092267E+02, 3.1837440681E-01, 2.4447085426E-02
-2.8840315031E+02, 3.2012851388E-01, 2.5439524608E-02
-2.8183829313E+02, 3.2187736739E-01, 2.6463420015E-02
-2.7542287033E+02, 3.2362049968E-01, 2.7518876145E-02
-2.6915348039E+02, 3.2535744307E-01, 2.8605914152E-02
-2.6302679919E+02, 3.2708772991E-01, 2.9724465235E-02
-2.5703957828E+02, 3.2881089251E-01, 3.0874363933E-02
-2.5118864315E+02, 3.3052646321E-01, 3.2055341371E-02
-2.4547089157E+02, 3.3223397433E-01, 3.3267025518E-02
-2.3988329190E+02, 3.3393295821E-01, 3.4509235138E-02
-2.3442288153E+02, 3.3562294718E-01, 3.5782139384E-02
-2.2908676528E+02, 3.3730347357E-01, 3.7085919784E-02
-2.2387211386E+02, 3.3897406970E-01, 3.8420743355E-02
-2.1877616239E+02, 3.4063426791E-01, 3.9786762732E-02
-2.1379620895E+02, 3.4228360053E-01, 4.1184116336E-02
-2.0892961309E+02, 3.4392159988E-01, 4.2612928589E-02
-2.0417379447E+02, 3.4554779830E-01, 4.4073310167E-02
-1.9952623150E+02, 3.4716172812E-01, 4.5565358307E-02
-1.9498445998E+02, 3.4876292166E-01, 4.7089157146E-02
-1.9054607180E+02, 3.5035091127E-01, 4.8644778112E-02
-1.8620871367E+02, 3.5192522925E-01, 5.0232280357E-02
-1.8197008586E+02, 3.5348540796E-01, 5.1851711225E-02
-1.7782794100E+02, 3.5503097971E-01, 5.3503106768E-02
-1.7378008287E+02, 3.5656147683E-01, 5.5186492304E-02
-1.6982436525E+02, 3.5807643167E-01, 5.6901883009E-02
-1.6595869074E+02, 3.5957537654E-01, 5.8649284552E-02
-1.6218100974E+02, 3.6105784377E-01, 6.0428693770E-02
-1.5848931925E+02, 3.6252336571E-01, 6.2240099373E-02
-1.5488166189E+02, 3.6397147466E-01, 6.4083482694E-02
-1.5135612484E+02, 3.6540170298E-01, 6.5958818467E-02
-1.4791083882E+02, 3.6681358298E-01, 6.7866075641E-02
-1.4454397707E+02, 3.6820664700E-01, 6.9805218231E-02
-1.4125375446E+02, 3.6958042736E-01, 7.1776206192E-02
-1.3803842646E+02, 3.7093445640E-01, 7.3778996329E-02
-1.3489628826E+02, 3.7226826644E-01, 7.5813543235E-02
-1.3182567386E+02, 3.7358138982E-01, 7.7879800258E-02
-1.2882495517E+02, 3.7487335887E-01, 7.9977720489E-02
-1.2589254118E+02, 3.7614370591E-01, 8.2107257783E-02
-1.2302687708E+02, 3.7739196328E-01, 8.4268367795E-02
-1.2022644346E+02, 3.7861766330E-01, 8.6461009049E-02
-1.1748975549E+02, 3.7982033831E-01, 8.8685144022E-02
-1.1481536215E+02, 3.8099952064E-01, 9.0940740248E-02
-1.1220184543E+02, 3.8215474261E-01, 9.3227771444E-02
-1.0964781961E+02, 3.8328553655E-01, 9.5546218656E-02
-1.0715193052E+02, 3.8439143481E-01, 9.7896071421E-02
-1.0471285481E+02, 3.8547197028E-01, 1.0027732894E-01
-1.0232929923E+02, 3.8652690211E-01, 1.0269000128E-01
-1.0000000000E+02, 3.8755655651E-01, 1.0513411056E-01
-9.7723722096E+01, 3.8856134710E-01, 1.0760969223E-01
-9.5499258602E+01, 3.8954168752E-01, 1.1011679623E-01
-9.3325430080E+01, 3.9049799140E-01, 1.1265548829E-01
-9.1201083936E+01, 3.9143067238E-01, 1.1522585121E-01
-8.9125093813E+01, 3.9234014407E-01, 1.1782798606E-01
-8.7096358996E+01, 3.9322682013E-01, 1.2046201356E-01
-8.5113803820E+01, 3.9409111418E-01, 1.2312807531E-01
-8.3176377110E+01, 3.9493343985E-01, 1.2582633512E-01
-8.1283051616E+01, 3.9575421078E-01, 1.2855698038E-01
-7.9432823472E+01, 3.9655384060E-01, 1.3132022332E-01
-7.7624711663E+01, 3.9733274294E-01, 1.3411630243E-01
-7.5857757503E+01, 3.9809133143E-01, 1.3694548376E-01
-7.4131024130E+01, 3.9883001971E-01, 1.3980806237E-01
-7.2443596008E+01, 3.9954922141E-01, 1.4270436366E-01
-7.0794578438E+01, 4.0024935016E-01, 1.4563474482E-01
-6.9183097092E+01, 4.0093081959E-01, 1.4859959624E-01
-6.7608297539E+01, 4.0159404334E-01, 1.5159934295E-01
-6.6069344801E+01, 4.0223943504E-01, 1.5463444613E-01
-6.4565422903E+01, 4.0286740832E-01, 1.5770540451E-01
-6.3095734448E+01, 4.0347837681E-01, 1.6081275597E-01
-6.1659500186E+01, 4.0407275415E-01, 1.6395707902E-01
-6.0255958607E+01, 4.0465095398E-01, 1.6713899439E-01
